C10H7C2H5          2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H3-2           2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H32J3          2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7CCH2          2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7CCH           2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNESVN           2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNE2             2   402.9     6.744     0.000     0.000     1.000 ! "
A2VINS             2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENES             2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNES             2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNESJ            2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENEVIN           2   402.9     6.744     0.000     0.000     1.000 ! "
A2VINENE           2   402.9     6.744     0.000     0.000     1.000 ! "
A2VINYNE           2   402.9     6.744     0.000     0.000     1.000 ! "
A2DIEN             2   402.9     6.744     0.000     0.000     1.000 ! HR
A2C3H3O            2   402.9     6.744     0.000     0.000     1.000 ! HR
A2C3H3OJS          2   402.9     6.744     0.000     0.000     1.000 ! "
PHPHVIN            2   450.0     6.477     0.000     0.000     1.000 ! PHPH
PHPHYNE            2   450.0     6.477     0.000     0.000     1.000 ! PHPH
PHPHJ              2   450.0     6.477     0.000     0.000     1.000 ! PHPH
PROPHENJ           2   450.0     6.477     0.000     0.000     1.000 ! PHPH ?
A3                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
A2R5ENE            2   523.4     6.568     0.000     0.000     1.000 ! A2R5
A2R5YNE            2   523.4     6.568     0.000     0.000     1.000 ! "
A3VIN              2   523.4     6.568     0.000     0.000     1.000 ! "
A3YNE              2   523.4     6.568     0.000     0.000     1.000 ! "
A3J                2   523.4     6.568     0.000     0.000     1.000 ! "
A3J1               2   523.4     6.568     0.000     0.000     1.000 ! A2R5
A3J2               2   523.4     6.568     0.000     0.000     1.000 ! "
A3J4               2   523.4     6.568     0.000     0.000     1.000 ! "
A3J9               2   523.4     6.568     0.000     0.000     1.000 ! "
A3JP               2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3JS               2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3JS1              2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3JS2              2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3LJP              2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3LJS              2   523.4     6.568     0.000     0.000     1.000 ! ", HR
A3LJ1              2   523.4     6.568     0.000     0.000     1.000 ! "
A3LJ2              2   523.4     6.568     0.000     0.000     1.000 ! "
A3LJ9              2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H-1            2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H-1JP          2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H-2            2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H-2JS          2   523.4     6.568     0.000     0.000     1.000 ! "
A3LC2H-1           2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H2-1           2   523.4     6.568     0.000     0.000     1.000 ! "
A3C2H2-2           2   523.4     6.568     0.000     0.000     1.000 ! "
A3LC2H-1P          2   523.4     6.568     0.000     0.000     1.000 ! "
A3LC2H-2           2   523.4     6.568     0.000     0.000     1.000 ! "
A3LC2H-2S          2   523.4     6.568     0.000     0.000     1.000 ! "
A3LC2H-2P          2   523.4     6.568     0.000     0.000     1.000 ! "
A3BVIN             2   523.4     6.568     0.000     0.000     1.000 ! "
A3BYNE             2   523.4     6.568     0.000     0.000     1.000 ! "
A3BJ               2   523.4     6.568     0.000     0.000     1.000 ! "
A3CH3              2   523.4     6.568     0.000     0.000     1.000 ! HR
A3CH2              2   523.4     6.568     0.000     0.000     1.000 ! HR
A3CH3JP            2   523.4     6.568     0.000     0.000     1.000 ! HR
A3CH3JS            2   523.4     6.568     0.000     0.000     1.000 ! "
A3YNE              2   523.4     6.568     0.000     0.000     1.000 ! "
A3YNEJS            2   523.4     6.568     0.000     0.000     1.000 ! "
A3LYNE             2   523.4     6.568     0.000     0.000     1.000 ! "
A3LYNEJP           2   523.4     6.568     0.000     0.000     1.000 ! "
BENZYLB            2   523.4     6.568     0.000     0.000     1.000 ! "
BENZYLBJ           2   523.4     6.568     0.000     0.000     1.000 ! "
FLUORENE           2   523.4     6.568     0.000     0.000     1.000 ! "
PHENALENE          2   523.4     6.568     0.000     0.000     1.000 ! "
PHENALEJ2          2   523.4     6.568     0.000     0.000     1.000 ! "
PHENALEJ6          2   523.4     6.568     0.000     0.000     1.000 ! "
PHENALEJ7          2   523.4     6.568     0.000     0.000     1.000 ! "
C13H8O             2   523.4     6.568     0.000     0.000     1.000 ! HR
PROTOPYJ           2   523.4     6.568     0.000     0.000     1.000 ! " ?
A3R5               2   776.2     7.407     0.000     0.000     1.000 ! A4
A3R5J7             2   776.2     7.407     0.000     0.000     1.000 ! A4
A3R5J10            2   776.2     7.407     0.000     0.000     1.000 ! A4
A3LR5              2   776.2     7.407     0.000     0.000     1.000 ! A4
A3LR5JS            2   776.2     7.407     0.000     0.000     1.000 ! A4
ACEPHA             2   776.2     7.407     0.000     0.000     1.000 ! HR
A4                 2   776.2     7.407     0.000     0.000     1.000 ! "
A4J                2   776.2     7.407     0.000     0.000     1.000 ! "
A4JS               2   776.2     7.407     0.000     0.000     1.000 ! "
A4JT               2   776.2     7.407     0.000     0.000     1.000 ! "
A4J1               2   776.2     7.407     0.000     0.000     1.000 ! "
A4J4               2   776.2     7.407     0.000     0.000     1.000 ! "
A4J12              2   776.2     7.407     0.000     0.000     1.000 ! "
A4YNE              2   776.2     7.407     0.000     0.000     1.000 ! "
A4YNEJ             2   776.2     7.407     0.000     0.000     1.000 ! "
A4R5               2   833.062   8.087     0.000     0.000     1.000 ! HR
PYRENE             2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEJ1           2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENJ110          2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENET1           2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENET4           2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENEJ2           2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENEJ4           2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-1            2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-1JP          2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-2            2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-2JS          2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-4            2   776.2     7.407     0.000     0.000     1.000 ! "
PYC2H-4JS          2   776.2     7.407     0.000     0.000     1.000 ! "
PYRENEOH           2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEO            2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENECH3          2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENECH2          2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEJP           2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEJS           2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEJS1          2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRENEJS2          2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRYNE             2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRYNEJP           2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRYNEJS           2   776.2     7.407     0.000     0.000     1.000 ! HR
PYRYNEP            2   776.2     7.407     0.000     0.000     1.000 ! "
PYRYNEPJP          2   776.2     7.407     0.000     0.000     1.000 ! "
PYRYNEPJS          2   776.2     7.407     0.000     0.000     1.000 ! "
A4L                2   776.2     7.407     0.000     0.000     1.000 ! "
A4LJP              2   776.2     7.407     0.000     0.000     1.000 ! "
A4LJS              2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSEN            2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSENJP          2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSENJS          2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSENJ1          2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSENJ4          2   776.2     7.407     0.000     0.000     1.000 ! "
CHRYSENJ5          2   776.2     7.407     0.000     0.000     1.000 ! "
A3CH2R             2   776.2     7.407     0.000     0.000     1.000 ! "
A3CHR              2   776.2     7.407     0.000     0.000     1.000 ! "
C17H12             2   776.2     7.407     0.000     0.000     1.000 ! "
BENZNAP            2   776.2     7.407     0.000     0.000     1.000 ! "
BENZNAPJP          2   776.2     7.407     0.000     0.000     1.000 ! "
BBFLUOR            2   833.062   8.087     0.000     0.000     1.000 ! "
BBFLUORJP          2   833.062   8.087     0.000     0.000     1.000 ! "
BBFLUORJS          2   833.062   8.087     0.000     0.000     1.000 ! "
BKFLUOR            2   833.062   8.087     0.000     0.000     1.000 ! "
A5                 2   833.062   8.087     0.000     0.000     1.000 ! A5
A5J                2   833.062   8.087     0.000     0.000     1.000 ! "
BAPYR              2   833.062   8.087     0.000     0.000     1.000 ! HR
BAPYRJP            2   833.062   8.087     0.000     0.000     1.000 ! "
BAPYRJS            2   833.062   8.087     0.000     0.000     1.000 ! "
BAPYRJT            2   833.062   8.087     0.000     0.000     1.000 ! "
BEPYREN            2   833.062   8.087     0.000     0.000     1.000 ! "
BEPYRENJP          2   833.062   8.087     0.000     0.000     1.000 ! "
BEPYRENJS          2   833.062   8.087     0.000     0.000     1.000 ! "
CPCDPYR            2   833.062   8.087     0.000     0.000     1.000 ! "
CPCDPYRJP          2   833.062   8.087     0.000     0.000     1.000 ! "
CPCDPYRJS          2   833.062   8.087     0.000     0.000     1.000 ! "
C20H12             2   833.062   8.087     0.000     0.000     1.000 ! "
C20H12S            2   833.062   8.087     0.000     0.000     1.000 ! "
PERYLEN            2   833.062   8.087     0.000     0.000     1.000 ! "
PERYLENJP          2   833.062   8.087     0.000     0.000     1.000 ! "
PERYLENJS          2   833.062   8.087     0.000     0.000     1.000 ! "
DCPP               2   990.963   8.358     0.000     0.000     1.000 ! "
DCPCDFG            2   990.963   8.358     0.000     0.000     1.000 ! "
A6                 2   990.963   8.358     0.000     0.000     1.000 ! A6
A6J                2   990.963   8.358     0.000     0.000     1.000 ! "
INPYR              2   990.963   8.358     0.000     0.000     1.000 ! "
ANTHAN             2   990.963   8.358     0.000     0.000     1.000 ! HR
ANTHANJS           2   990.963   8.358     0.000     0.000     1.000 ! "
BGHIPER            2   990.963   8.358     0.000     0.000     1.000 ! "
BGHIPERJP          2   990.963   8.358     0.000     0.000     1.000 ! "
BGHIPERJS          2   990.963   8.358     0.000     0.000     1.000 ! "
BGHIPEJS1          2   990.963   8.358     0.000     0.000     1.000 ! "
BGHIPEJS2          2   990.963   8.358     0.000     0.000     1.000 ! "
A7                 2   961.3     7.708     0.000     0.000     1.000 ! A7
A7J                2   961.3     7.708     0.000     0.000     1.000 ! "
A7YNE              2   961.3     7.708     0.000     0.000     1.000 ! "
A7YNEJ             2   961.3     7.708     0.000     0.000     1.000 ! "
CPBPER             2   961.3     7.708     0.000     0.000     1.000 ! HR
CPBPERJP           2   961.3     7.708     0.000     0.000     1.000 ! HR
CPBPERJS           2   961.3     7.708     0.000     0.000     1.000 ! HR
CPBPERJV           2   961.3     7.708     0.000     0.000     1.000 ! HR
CORONEN            2   961.3     7.708     0.000     0.000     1.000 ! "
CORONENJP          2   961.3     7.708     0.000     0.000     1.000 ! "
CORONENJS          2   961.3     7.708     0.000     0.000     1.000 ! "
C24H14             2   961.3     7.708     0.000     0.000     1.000 ! "
C24H12             2   961.3     7.708     0.000     0.000     1.000 ! "
A8                 2  1048.2     7.853     0.000     0.000     1.000 ! COR+1
A8J                2  1048.2     7.853     0.000     0.000     1.000 ! "
A9                 2  1131.4     7.995     0.000     0.000     1.000 ! COR+2
A9J                2  1131.4     7.995     0.000     0.000     1.000 ! "
A10                2  1211.1     8.133     0.000     0.000     1.000 ! COR+3
A10J               2  1211.1     8.133     0.000     0.000     1.000 ! "
A2R5               2   523.4     6.568     0.000     0.000     1.000 ! CJP MS
A2R5T              2   523.4     6.568     0.000     0.000     1.000 !HR
A2R5JP             2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5JS             2   523.4     6.568     0.000     0.000     1.000 ! "
HA2R5              2   523.4     6.568     0.000     0.000     1.000 ! "
A2R5H2             2   523.4     6.568     0.000     0.000     1.000 ! "
A2R5CH2            2   523.4     6.568     0.000     0.000     1.000 ! "
A2R5CH3            2   523.4     6.568     0.000     0.000     1.000 ! "
A3L                2   523.4     6.568     0.000     0.000     1.000 ! A3
A1YNEJ             2   450.0     5.646     0.000     0.000     1.000 !guessHR
A2R5J1             2   523.4     6.568     0.000     0.000     1.000 ! TB
A2R5J3             2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5J4             2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5J5             2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5YNE1           2   523.4     6.568     0.000     0.000     1.000 ! TB
A2R5YN1J2          2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5YNE3           2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5YNE4           2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5YNE5           2   523.4     6.568     0.000     0.000     1.000 ! TB 
A2R5YN5J4          2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5YN3J4          2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5YN4J3          2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5YN4J5          2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5R5             2   523.4     6.568     0.000     0.000     1.000 !HR
BIPHEN             2   523.4     6.568     0.000     0.000     1.000 !HR
BIPHENH            2   523.4     6.568     0.000     0.000     1.000 !HR
A2C6H5-2           2   776.2     7.407     0.000     0.000     1.000 ! "
A2C6H5-2P          2   776.2     7.407     0.000     0.000     1.000 ! "
A2C6H5-2S          2   776.2     7.407     0.000     0.000     1.000 ! "
A2R5YNE3J          2   523.4     6.568     0.000     0.000     1.000 ! "
A2R5YNE4J          2   523.4     6.568     0.000     0.000     1.000 ! "
A2R5VIN1           2   523.4     6.568     0.000     0.000     1.000 ! HR
A2R5VIN2           2   523.4     6.568     0.000     0.000     1.000 !  "
A2R5VIN3           2   523.4     6.568     0.000     0.000     1.000 !  " 
A2R5VIN5           2   523.4     6.568     0.000     0.000     1.000 !  " 
BIPYR11            2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
BIPYR11JS          2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
BIPYRDH            2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
C32H16             2  1431.0     8.533     0.000     0.000     1.000 ! "
A22HC6H4           2   776.2     7.407     0.000     0.000     1.000 ! fluor/HR
A22C6H4            2   776.2     7.407     0.000     0.000     1.000 ! fluor/HR
A21HC6H4           2   776.2     7.407     0.000     0.000     1.000 ! fluor/HR
A21C6H4            2   776.2     7.407     0.000     0.000     1.000 ! fluor/HR
C16H10L            2   776.2     7.407     0.000     0.000     1.000 ! fluor/HR
A2T1               2   450.0     6.090     0.000     0.000     1.000 ! cp/HR
A2T2               2   450.0     6.090     0.000     0.000     1.000 ! cp/HR
SOURCETAR          2   776.2     7.407     0.000     0.000     1.000 ! HR
TAR                2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1(HB)
TARJ               2  1431.0     8.533     0.000     0.000     1.000 ! (HB)
TART               2  1431.0     8.533     0.000     0.000     1.000 ! (HB)
PRODUCT1           2  1903.8     9.498     0.000     0.000     1.000 ! (TB4)
PRODUCT2           2  3300.0     9.230     0.000     0.000     1.000 ! C70
A2R5T4             2   523.4     6.568     0.000     0.000     1.000 !HR
A2R54C6H4          2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
A32R5              2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
A32R5J4            2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
A32R5J5            2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
A32R5T4            2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
A32R5C6H4          2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
A43R5              2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
A43R5J             2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
A43R5B             2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
A43R5BJ            2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
B3                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
B4                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
B5                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
B6                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
B9                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
B10                2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N4                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N5                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N8                 2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N11                2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N12                2   523.4     6.568     0.000     0.000     1.000 ! A2R5
N13                2   523.4     6.568     0.000     0.000     1.000 ! A2R5
BIN1               2  951.685    8.471   0.000     0.000     1.000 ! 
BIN1J              2  951.685    8.471   0.000     0.000     1.000 ! 
BIN2               2  1371.03    10.65   0.000     0.000     1.000 ! 
BIN2J              2  1371.03    10.65   0.000     0.000     1.000 ! 
BIN3               2  1964.07    13.41   0.000     0.000     1.000 ! 
BIN3J              2  1964.07    13.41   0.000     0.000     1.000 ! 
BIN4               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN4J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN5               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN5J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN6               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN6J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN7               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN7J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN8               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN8J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN9               2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN9J              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN10              2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN10J             2  2802.76    16.88   0.000     0.000     1.000 ! 
BIN11               2 2802.76    16.88    0.000     0.000     1.000 !
BIN11J              2 2802.76    16.88    0.000     0.000     1.000 !
BIN12               2 2802.76    16.88   0.000     0.000     1.000 !
BIN12J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN13               2 2802.76    16.88   0.000     0.000     1.000 !
BIN13J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN14               2 2802.76    16.88   0.000     0.000     1.000 !
BIN14J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN15               2 2802.76    16.88   0.000     0.000     1.000 !
BIN15J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN16               2 2802.76    16.88   0.000     0.000     1.000 !
BIN16J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN17               2 2802.76    16.88   0.000     0.000     1.000 !
BIN17J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN18               2 2802.76    16.88   0.000     0.000     1.000 !
BIN18J              2 2802.76    16.88   0.000     0.000     1.000 !
BIN19               2 2802.76    16.88    0.000     0.000     1.000 !
BIN19J              2 2802.76    16.88    0.000     0.000     1.000 !
BIN20              2  2802.76    16.88  0.000     0.000     1.000 ! 
BIN20J             2  2802.76    16.88  0.000     0.000     1.000 ! 
                                  
                                  
                                  
                                  
